2016,1,1,5,1,4,3,10.22,1187,29.5,0.8,0.0,4.0,34.3,1
2016,1,1,5,1,2,4,17.97,1492,52.0,0.8,0.0,0.0,52.8,2
2016,1,1,5,1,2,4,20.53,84474,52.0,0.8,5.54,5.83,64.17,1
2016,1,1,5,1,4,3,8.5,878,24.5,0.8,5.54,5.0,35.84,1
2016,1,1,5,1,2,4,16.43,1340,52.0,0.8,5.54,0.0,58.34,2
2016,1,1,5,1,4,3,10.5,1305,30.5,0.8,5.54,0.0,36.84,2
2016,1,1,5,1,2,4,17.96,2258,52.0,0.8,0.0,0.0,52.8,2
2016,1,1,5,1,4,2,16.97,1671,52.0,0.8,5.54,0.0,58.34,2
2016,1,1,5,1,2,3,11.4,965,31.0,0.8,0.0,6.35,38.15,1
2016,1,1,5,1,2,0,17.8,1634,49.0,0.8,5.54,0.0,55.34,2
2016,1,1,5,1,2,4,21.4,1654,52.0,0.8,5.54,5.0,63.34,1
2016,1,1,5,1,1,2,15.1,1528,42.0,0.8,0.0,10.0,52.8,1
2016,1,1,5,1,4,3,12.3,1063,33.5,0.8,5.54,0.0,39.84,2
2016,1,1,5,2,2,4,19.47,1458,52.0,0.8,5.54,11.67,70.01,1
2016,1,1,5,2,2,4,15.62,2271,52.0,0.8,0.0,10.56,63.36,1
2016,1,1,5,2,2,3,12.5,1033,34.5,0.8,0.0,3.0,38.3,1
2016,1,1,5,2,4,3,7.99,787,23.0,0.8,5.54,2.22,31.56,1
2016,1,1,5,2,4,3,8.96,1126,26.5,0.8,0.0,0.0,27.3,2
2016,1,1,5,2,2,6,4.7,620,15.0,0.8,0.0,0.0,15.8,2
2016,1,1,5,2,4,3,11.89,1252,33.5,0.8,5.54,7.97,47.81,1
2016,1,1,5,2,2,6,9.0,1111,26.5,0.8,0.0,0.0,27.3,2
2016,1,1,5,2,2,6,9.03,1075,26.0,0.8,0.0,0.0,26.8,2
2016,1,1,5,2,6,3,5.56,901,17.5,0.8,0.0,0.0,18.3,2
2016,1,1,5,2,3,6,4.84,749,16.0,0.8,0.0,2.0,18.8,1
2016,1,1,5,2,2,1,17.52,1585,47.0,0.8,0.0,0.0,47.8,2
2016,1,1,5,2,4,2,16.86,1403,52.0,0.8,5.54,11.67,70.01,1
2016,1,1,5,2,2,4,19.98,85360,52.0,0.8,0.0,0.0,52.8,2
2016,1,1,5,2,3,4,10.7,1062,29.5,0.8,5.54,7.15,42.99,1
2016,1,1,5,2,3,4,10.1,1154,29.0,0.8,5.54,0.0,35.34,2
2016,1,1,5,2,3,3,1.9,459,8.0,0.8,0.0,0.0,8.8,2
2016,1,1,5,2,2,4,18.91,1419,52.0,0.8,0.0,10.56,63.36,1
2016,1,1,5,2,3,1,11.99,1246,34.0,0.8,0.0,6.96,41.76,1
2016,1,1,5,2,2,1,13.2,1888,39.5,0.8,0.0,0.0,40.3,2
2016,1,1,5,2,3,6,16.34,2106,44.5,0.8,0.0,0.0,45.3,2
